simulation_id,event_id,stage,stage_order,stage_time_steps,electricity_shortage_probability_pct,curtailment_probability_pct,maximum_electricity_shortage_mw,maximum_curtailment_power_mw,energy_not_served_mwh,curtailed_energy_mwh
lankao_mc_098,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.5466299324528312,0.0,14.188246859310793,0.0
lankao_mc_098,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.5234661488071686,0.0,1.299524349590769,0.0
lankao_mc_099,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_099,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,1.0566925354065007,0.0,1.5348801775068206,0.0
lankao_mc_099,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.6580957941252121,0.0,14.220193904023416,0.0
lankao_mc_099,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.557807281854382,0.0,1.3570292987760966,0.0
lankao_mc_100,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_100,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.9141868076804386,0.0,1.2849659657921753,0.0
lankao_mc_100,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.3432257342423561,0.0,11.672642842929775,0.0
lankao_mc_100,lankao_typical_event_001,灾后恢复,4,12,16.666666666666664,0.0,0.27180756475028583,0.0,0.3745740055476962,0.0
lankao_mc_101,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_101,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.0950023944145204,0.0,1.561288282621764,0.0
lankao_mc_101,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.7480521297653278,0.0,15.241153587393738,0.0
lankao_mc_101,lankao_typical_event_001,灾后恢复,4,12,50.0,0.0,0.619513248642279,0.0,1.2331317914528774,0.0
lankao_mc_102,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_102,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,0.9744097108826438,0.0,1.3667595538368038,0.0
lankao_mc_102,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.5542683566930582,0.0,14.277001651914444,0.0
lankao_mc_102,lankao_typical_event_001,灾后恢复,4,12,50.0,0.0,0.5764046833547793,0.0,1.5197547084074945,0.0
lankao_mc_103,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_103,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.9724279865993692,0.0,1.4465683530889477,0.0
lankao_mc_103,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.5817497600383132,0.0,13.258260379434955,0.0
lankao_mc_103,lankao_typical_event_001,灾后恢复,4,12,25.0,0.0,0.44316443347334217,0.0,0.7329313627796503,0.0
lankao_mc_104,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_104,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.0399282120353146,0.0,1.7382463695762245,0.0
lankao_mc_104,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.464513353310509,0.0,12.793652586449006,0.0
lankao_mc_104,lankao_typical_event_001,灾后恢复,4,12,25.0,0.0,0.39892384388520097,0.0,0.6117796360383608,0.0
lankao_mc_105,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_105,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.1645730819733318,0.0,1.7587706261538054,0.0
lankao_mc_105,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.6749938861710947,0.0,14.854822815637585,0.0
lankao_mc_105,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,8.333333333333332,0.6206625351824109,0.13675603189975039,1.1326510315787457,0.13675603189975039
lankao_mc_106,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_106,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.7936990240746373,0.0,0.9038136210029328,0.0
lankao_mc_106,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.2579143611898653,0.0,10.169303673510324,0.0
lankao_mc_106,lankao_typical_event_001,灾后恢复,4,12,16.666666666666664,8.333333333333332,0.31274512406378474,0.043162445768919894,0.39448719356093975,0.043162445768919894
lankao_mc_107,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_107,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.1606555124279616,0.0,1.795633426241435,0.0
lankao_mc_107,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.5928883816982369,0.0,15.231476449654725,0.0
lankao_mc_107,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.5817065130390956,0.0,1.4787457127803534,0.0
lankao_mc_108,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_108,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,1.0540605996622363,0.0,1.3568198951894512,0.0
lankao_mc_108,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.5578742685857796,0.0,13.425092806153195,0.0
lankao_mc_108,lankao_typical_event_001,灾后恢复,4,12,25.0,0.0,0.4336019472448971,0.0,0.7759453361986025,0.0
lankao_mc_109,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_109,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,1.1063204800241533,0.0,1.4519981449223598,0.0
lankao_mc_109,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.6016483646891428,0.0,13.672408002984483,0.0
lankao_mc_109,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,8.333333333333332,0.6015318947682606,0.423853444087351,1.5427711694408615,0.423853444087351
lankao_mc_110,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_110,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.0745048784907207,0.0,1.6863939318769283,0.0
lankao_mc_110,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.6359477000818816,0.0,13.785793826954917,0.0
lankao_mc_110,lankao_typical_event_001,灾后恢复,4,12,50.0,0.0,0.506529833293845,0.0,1.1159087377694124,0.0
lankao_mc_111,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_111,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.7247860037264526,0.0,1.0198672323729043,0.0
lankao_mc_111,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.3078978390433893,0.0,10.659829173183041,0.0
lankao_mc_111,lankao_typical_event_001,灾后恢复,4,12,16.666666666666664,8.333333333333332,0.2938844408928794,0.0870186348570893,0.4943603953375626,0.0870186348570893
lankao_mc_112,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_112,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,1.0143040405997863,0.0,1.3690743213542014,0.0
lankao_mc_112,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.4291044142125644,0.0,12.444023612938528,0.0
lankao_mc_112,lankao_typical_event_001,灾后恢复,4,12,25.0,0.0,0.39580686801202947,0.0,0.6739343325744803,0.0
lankao_mc_113,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_113,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.0043919244179147,0.0,1.6748022324386462,0.0
lankao_mc_113,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.582866424910834,0.0,14.256682696481363,0.0
lankao_mc_113,lankao_typical_event_001,灾后恢复,4,12,25.0,0.0,0.5362483060744891,0.0,0.9018231175314102,0.0
lankao_mc_114,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_114,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,0.9106760488513858,0.0,1.4889453351983168,0.0
lankao_mc_114,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.732860221012017,0.0,15.748460911096316,0.0
lankao_mc_114,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.7913201836683991,0.0,3.1153498097678556,0.0
lankao_mc_115,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_115,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.1055521979396477,0.0,1.8485831363491472,0.0
lankao_mc_115,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.601877823448366,0.0,14.043583214580794,0.0
lankao_mc_115,lankao_typical_event_001,灾后恢复,4,12,33.33333333333333,0.0,0.44983842135148133,0.0,0.8700770293672333,0.0
lankao_mc_116,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_116,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,1.2587316117142826,0.0,1.9144319469178486,0.0
lankao_mc_116,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.8876427755798952,0.0,16.731793703454517,0.0
lankao_mc_116,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.6985128406773277,0.0,1.7517357730231355,0.0
lankao_mc_117,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_117,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.7428554827191449,0.0,0.8955025071421902,0.0
lankao_mc_117,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.349157921937129,0.0,11.817662339564842,0.0
lankao_mc_117,lankao_typical_event_001,灾后恢复,4,12,16.666666666666664,0.0,0.3536333495621764,0.0,0.4743771743912475,0.0
lankao_mc_118,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_118,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.7823634848440821,0.0,1.079795559392704,0.0
lankao_mc_118,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.4234813036730187,0.0,12.088083905624327,0.0
lankao_mc_118,lankao_typical_event_001,灾后恢复,4,12,33.33333333333333,0.0,0.40056756674332855,0.0,0.6318367582801008,0.0
lankao_mc_119,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_119,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.0963473654764675,0.0,1.6835110739201562,0.0
lankao_mc_119,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.5369063376809278,0.0,14.086630160438327,0.0
lankao_mc_119,lankao_typical_event_001,灾后恢复,4,12,41.66666666666667,0.0,0.4494116688310129,0.0,1.0722146397170602,0.0
lankao_mc_120,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_120,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.0445695768467294,0.0,1.5086049095365521,0.0
lankao_mc_120,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.7066272909944578,0.0,16.095454265736766,0.0
lankao_mc_120,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.6321478121378281,0.0,2.3851514454287135,0.0
lankao_mc_121,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_121,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,0.9908088709621632,0.0,1.5348485394567093,0.0
lankao_mc_121,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.8374699834076436,0.0,16.7966784974199,0.0
lankao_mc_121,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.8142705158591944,0.0,2.126950708137963,0.0
lankao_mc_122,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_122,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.050222140616151,0.0,1.6050078035029007,0.0
lankao_mc_122,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.4521821810722042,0.0,14.321230892773249,0.0
lankao_mc_122,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.4711754033391029,0.0,0.987090233748917,0.0
lankao_mc_123,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_123,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.1513044285677412,0.0,1.9554471935165494,0.0
lankao_mc_123,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.7273759838964478,0.0,16.18701940877858,0.0
lankao_mc_123,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.537961578402544,0.0,1.3410967844775863,0.0
lankao_mc_124,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_124,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.944749810271122,0.0,1.3066654920600265,0.0
lankao_mc_124,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.5580432380566642,0.0,14.913784842523894,0.0
lankao_mc_124,lankao_typical_event_001,灾后恢复,4,12,25.0,8.333333333333332,0.5524081959873364,0.010390235450308864,0.9951437097709881,0.010390235450308864
lankao_mc_125,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_125,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.5966893593006973,0.0,0.7109889052475886,0.0
lankao_mc_125,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.3709072371392532,0.0,10.896854142501397,0.0
lankao_mc_125,lankao_typical_event_001,灾后恢复,4,12,25.0,0.0,0.34708330036808194,0.0,0.6178710053923383,0.0
lankao_mc_126,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_126,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.9494142062087461,0.0,1.3271355072371176,0.0
lankao_mc_126,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.5440013391853995,0.0,12.716133481445002,0.0
lankao_mc_126,lankao_typical_event_001,灾后恢复,4,12,25.0,8.333333333333332,0.4312614668258068,0.08900991689846433,0.6884409312786666,0.08900991689846433
lankao_mc_127,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_127,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.0437923513316187,0.0,1.794282764975631,0.0
lankao_mc_127,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.6189026642440827,0.0,15.02993050099737,0.0
lankao_mc_127,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.5165835013152209,0.0,1.2691980033230568,0.0
lankao_mc_128,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_128,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.0975661737192763,0.0,1.6652303936714015,0.0
lankao_mc_128,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.555440887646057,0.0,13.807239166942933,0.0
lankao_mc_128,lankao_typical_event_001,灾后恢复,4,12,41.66666666666667,0.0,0.6385508895972289,0.0,1.4280592757688573,0.0
lankao_mc_129,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_129,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,1.0258471870311738,0.0,1.3643776527664304,0.0
lankao_mc_129,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.6289498010629466,0.0,14.269272700907134,0.0
lankao_mc_129,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.5601193251506037,0.0,1.777026123285663,0.0
lankao_mc_130,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_130,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.0875557888243925,0.0,2.034947826555971,0.0
lankao_mc_130,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.632485068341799,0.0,14.924496079986374,0.0
lankao_mc_130,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.5510521430365934,0.0,1.3266351365313178,0.0
lankao_mc_131,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_131,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.1731606978093942,0.0,1.708092729016832,0.0
lankao_mc_131,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.7604724191125156,0.0,15.911407705603915,0.0
lankao_mc_131,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.7825525498256356,0.0,2.66782483985489,0.0
lankao_mc_132,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_132,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.055119482685967,0.0,1.7272497923519692,0.0
lankao_mc_132,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.6214251784417728,0.0,15.191600051495593,0.0
lankao_mc_132,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.6517766693412121,0.0,1.6764094641698462,0.0
lankao_mc_133,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_133,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.6298843595411447,0.0,0.6867123048877743,0.0
lankao_mc_133,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.3879236359305578,0.0,11.1578670877864,0.0
lankao_mc_133,lankao_typical_event_001,灾后恢复,4,12,16.666666666666664,0.0,0.35015034274648393,0.0,0.4235084612669644,0.0
lankao_mc_134,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_134,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.051870985253739,0.0,1.7986446016703828,0.0
lankao_mc_134,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.5431085447738535,0.0,14.28204487318956,0.0
lankao_mc_134,lankao_typical_event_001,灾后恢复,4,12,50.0,0.0,0.6084872497353309,0.0,1.3896097394189333,0.0
lankao_mc_135,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_135,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.913558248118736,0.0,1.181572452959619,0.0
lankao_mc_135,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.480559903192936,0.0,13.453643292611307,0.0
lankao_mc_135,lankao_typical_event_001,灾后恢复,4,12,33.33333333333333,8.333333333333332,0.6196765952082525,0.24453136054693528,1.3253523033791672,0.24453136054693528
lankao_mc_136,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_136,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.9872431086403332,0.0,1.3563955431660415,0.0
lankao_mc_136,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.5821349689524062,0.0,13.94280011559032,0.0
lankao_mc_136,lankao_typical_event_001,灾后恢复,4,12,33.33333333333333,0.0,0.6054480798594785,0.0,1.1393100445254538,0.0
lankao_mc_137,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_137,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,1.1514851015010281,0.0,2.092815163061923,0.0
lankao_mc_137,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.7204148732818534,0.0,14.971554277675478,0.0
lankao_mc_137,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.6285499113008841,0.0,1.5439854545974423,0.0
lankao_mc_138,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_138,lankao_typical_event_001,灾害冲击,2,6,16.666666666666664,0.0,0.36875798766208184,0.0,0.36875798766208184,0.0
lankao_mc_138,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.3103336705188857,0.0,9.035326771497967,0.0
lankao_mc_138,lankao_typical_event_001,灾后恢复,4,12,8.333333333333332,8.333333333333332,0.04804573620151109,0.10543111404588922,0.04804573620151109,0.10543111404588922
lankao_mc_139,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_139,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.8159000030489635,0.0,1.2079171583267905,0.0
lankao_mc_139,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.6411733363956162,0.0,14.712936937063906,0.0
lankao_mc_139,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.4950695968642888,0.0,1.3792158106086476,0.0
lankao_mc_140,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_140,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.788799514810452,0.0,1.229705093582393,0.0
lankao_mc_140,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.4910103452904264,0.0,13.08035299698961,0.0
lankao_mc_140,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.6318800073858374,0.0,1.509259831118528,0.0
lankao_mc_141,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_141,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,1.0534026080619263,0.0,1.5311293622158382,0.0
lankao_mc_141,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.5593230714607456,0.0,13.549406270587173,0.0
lankao_mc_141,lankao_typical_event_001,灾后恢复,4,12,50.0,0.0,0.34449244079950514,0.0,0.7908824421054942,0.0
lankao_mc_142,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_142,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.7377328362478351,0.0,0.8718749512031654,0.0
lankao_mc_142,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.4715239108967493,0.0,11.759590200337533,0.0
lankao_mc_142,lankao_typical_event_001,灾后恢复,4,12,33.33333333333333,0.0,0.6009175015234823,0.0,1.0911143828558798,0.0
lankao_mc_143,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_143,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,0.9115001303605091,0.0,1.4308812704153158,0.0
lankao_mc_143,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.4872819881336277,0.0,13.440454371764156,0.0
lankao_mc_143,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.5354274761001354,0.0,1.5090206506981907,0.0
lankao_mc_144,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_144,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.7021622968255465,0.0,0.8762263469395456,0.0
lankao_mc_144,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.558309409925455,0.0,12.395105151111105,0.0
lankao_mc_144,lankao_typical_event_001,灾后恢复,4,12,33.33333333333333,0.0,0.5148674016868205,0.0,1.1207136980156684,0.0
lankao_mc_145,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_145,lankao_typical_event_001,灾害冲击,2,6,50.0,0.0,0.9618949788615124,0.0,1.6015519326799774,0.0
lankao_mc_145,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.758033883616701,0.0,16.108548282530986,0.0
lankao_mc_145,lankao_typical_event_001,灾后恢复,4,12,58.333333333333336,0.0,0.6112995000978019,0.0,1.7476731288117529,0.0
lankao_mc_146,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_146,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.916542513387838,0.0,1.2089780790119584,0.0
lankao_mc_146,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.4554098371623512,0.0,12.889221334227425,0.0
lankao_mc_146,lankao_typical_event_001,灾后恢复,4,12,33.33333333333333,0.0,0.534208107142136,0.0,1.0044547603563208,0.0
lankao_mc_147,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_147,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.7449334294460394,0.0,1.0181686629512336,0.0
lankao_mc_147,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.4670408007790057,0.0,10.933576784821003,0.0
lankao_mc_147,lankao_typical_event_001,灾后恢复,4,12,16.666666666666664,8.333333333333332,0.41957236552073374,0.3301267572626887,0.6159425353514334,0.3301267572626887
lankao_mc_148,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_148,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.7138421193202542,0.0,0.8765108986685911,0.0
lankao_mc_148,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.4367204554429787,0.0,11.20071910641692,0.0
lankao_mc_148,lankao_typical_event_001,灾后恢复,4,12,16.666666666666664,0.0,0.42316365412123536,0.0,0.591885840789136,0.0
lankao_mc_149,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_149,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.9899006650580684,0.0,1.4807579578986894,0.0
lankao_mc_149,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.45892547545341,0.0,13.27492305893729,0.0
lankao_mc_149,lankao_typical_event_001,灾后恢复,4,12,33.33333333333333,0.0,0.4941901959818276,0.0,0.7359922118036001,0.0
lankao_mc_150,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_150,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.9218398758061792,0.0,1.3604109511992093,0.0
lankao_mc_150,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.6713108906395482,0.0,15.337545026336135,0.0
lankao_mc_150,lankao_typical_event_001,灾后恢复,4,12,25.0,0.0,0.4872703563213289,0.0,0.8227689003949109,0.0
lankao_mc_151,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_151,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.8631129739806124,0.0,1.2332614326145004,0.0
lankao_mc_151,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.72686336879523,0.0,14.36275612165129,0.0
lankao_mc_151,lankao_typical_event_001,灾后恢复,4,12,33.33333333333333,0.0,0.48084467293105215,0.0,0.781464419203854,0.0
lankao_mc_152,lankao_typical_event_001,灾前准备,1,6,0.0,0.0,0.0,0.0,0.0,0.0
lankao_mc_152,lankao_typical_event_001,灾害冲击,2,6,33.33333333333333,0.0,0.6032208789490048,0.0,0.6283096197457212,0.0
lankao_mc_152,lankao_typical_event_001,灾害持续,3,12,100.0,0.0,1.1780077532893845,0.0,10.799135845177952,0.0
lankao_mc_152,lankao_typical_event_001,灾后恢复,4,12,16.666666666666664,8.333333333333332,0.37806870052469776,0.15758833705989927,0.5867592775727994,0.15758833705989927
